imdbId,n_lines,movieId,tmdbId,clean_title,year,genres,main_genre,avg_rating,rating_count,n_words,overview,poster_url,runtime,popularity,vote_average
3661298,1015,160557,352179.0,Septembers of Shiraz,2015,Drama|Thriller,Drama,3.0,16,6794,"In this adaptation of the critically acclaimed debut novel by Iranian American author Dalia Sofer, a secular Jewish family is caught up in the maelstrom of the 1979 Iranian Revolution.",https://image.tmdb.org/t/p/w342/1s2xayFVgYEQb8DxnmNCJZMXgGp.jpg,110.0,1.6456,5.917
3671542,1288,151951,337960.0,Holding the Man,2015,Drama,Drama,3.5572917,96,6945,"Tim and John fell in love while teenagers at their all-boys high school. John was captain of the football team, Tim an aspiring actor playing a minor part in Romeo and Juliet. Their romance endured for 15 years in the face of everything life threw at it – the separations, the discrimination, the temptations, the jealousies and the losses – until the only problem that love can't solve tried to destroy them.",https://image.tmdb.org/t/p/w342/dF04CHO27xbNL0Zn0JJ0QdC7SNU.jpg,128.0,2.1235,7.671
3672742,731,141544,310135.0,Turbo Kid,2015,Action|Adventure|Sci-Fi,Action,3.4876683,446,4034,"In a post-apocalyptic wasteland, an orphaned teen must battle a ruthless warlord to save the girl of his dreams.",https://image.tmdb.org/t/p/w342/ArUqADkwycYtNVuXSoSXVrdJ8iJ.jpg,95.0,2.0532,6.484
3672840,771,134775,300168.0,Dragon Blade,2015,Action|Adventure|Drama,Action,2.9042554,94,3692,"Huo An, the commander of the Protection Squad of the Western Regions, was framed by evil forces and becomes enslaved. On the other hand, a Roman general escapes to China after rescuing the Prince. The heroic duo meet in the Western Desert and a thrilling story unfolds.",https://image.tmdb.org/t/p/w342/hrEbZNZQ385i4snYWyCDpYrEofO.jpg,127.0,3.5625,6.406
3678782,1833,134180,323517.0,Badlapur,2015,Action|Drama,Action,3.523077,65,8388,"After his wife and son are killed, a young man finds out the man behind the murder and fights against him, along committing some big mistakes.",https://image.tmdb.org/t/p/w342/9bbJBjCcyjYyMG9kW38X55tgiYu.jpg,134.0,0.8352,6.997
3679000,1962,184199,336790.0,Any Body Can Dance 2,2015,Drama,Drama,2.875,8,11683,"Childhood friends Suresh and Vinnie want to become successful dancers. To fulfill their dreams, they form a dance group with their friends and compete in a hip-hop contest in Las Vegas.",https://image.tmdb.org/t/p/w342/7S0heTpQydVBSYl6yBxmqVyentQ.jpg,154.0,1.04,5.748
3680410,1301,140315,337958.0,Last Cab to Darwin,2015,Drama,Drama,3.682927,41,7893,"Rex is a loner, and when he's told he doesn't have long to live, he embarks on an epic drive through the Australian outback from Broken Hill to Darwin to die on his own terms; but his journey reveals to him that before you can end your life, you have to live it, and to live it, you've got to share it.",https://image.tmdb.org/t/p/w342/2MuEECBQKHTfrDY0HJuLRWwCNTJ.jpg,124.0,1.1972,6.75
3682448,1670,143385,296098.0,Bridge of Spies,2015,Drama|Thriller,Drama,3.7973752,5905,11093,"During the Cold War, the Soviet Union captures U.S. pilot Francis Gary Powers after shooting down his U-2 spy plane. Sentenced to 10 years in prison, Powers' only hope is New York lawyer James Donovan, recruited by a CIA operative to negotiate his release. Donovan boards a plane to Berlin, hoping to win the young man's freedom through a prisoner exchange. If all goes well, the Russians would get Rudolf Abel, the convicted spy who Donovan defended in court.",https://image.tmdb.org/t/p/w342/fmOOjHAQzxr0c1sfcY4qkiSRBH6.jpg,141.0,13.9353,7.243
3685622,737,148244,321666.0,600 Miles,2015,Drama|Thriller,Drama,3.1666667,21,3444,"Arnulfo Rubio smuggles weapons from Arizona to Mexico for a drug cartel, but he is being investigated by agent Harris. When agent Harris blows his covers, he and Arnulfo end up in a journey where he will be the hostage of this young criminal.",https://image.tmdb.org/t/p/w342/u7fUBYTaRIg6fjWiBqiDGwzToYH.jpg,85.0,1.029,5.961
3687304,1151,155623,291189.0,The Driftless Area,2015,Comedy|Drama|Mystery|Romance,Comedy,2.925,20,5850,"Pierre Hunter, a bartender with unyielding optimism, returns to his tiny hometown after his parents' death. When he falls for the enigmatic Stella, Pierre is unknowingly pulled into a cat-and-mouse game that involves a duffel bag full of cash, a haphazard yet determined criminal, and a mystery that will determine all of their fates. A contemporary fable about the ways we struggle to control time and fate in a possibly predetermined universe.",https://image.tmdb.org/t/p/w342/4WjSZqhyyTIy5jEjUpgLwDE7bGJ.jpg,95.0,1.4517,5.1
3687310,1466,147726,334527.0,Criminal Activities,2015,Crime|Drama|Thriller,Crime,3.0961537,52,10799,Four young men make a risky investment together that gets them into trouble with the mob.,https://image.tmdb.org/t/p/w342/dwPUSDETHavt2c2bdLbG1RKxkVB.jpg,94.0,2.6033,5.935
3687398,878,140237,277546.0,The Runner,2015,Drama,Drama,2.4285715,35,7354,"In the aftermath of the BP oil spill, an idealistic but imperfect New Orleans politician (Nicolas Cage) finds his plans of restoration unraveling as his own life becomes contaminated with corruption, scandal and deceit.",https://image.tmdb.org/t/p/w342/2fPnVkWueayfbqk2g66fSTLoyWu.jpg,90.0,1.7299,4.86
3688406,994,142925,311539.0,A Christmas Horror Story,2015,Horror,Horror,2.9583333,108,5387,"Christmas is supposed to be a time of joy, peace and goodwill. But for some folks in the small town of Bailey Downs, it turns into something much less festive.",https://image.tmdb.org/t/p/w342/v7GkDorZgmD090U4Uhf0g6gng05.jpg,99.0,1.4415,5.766
3689910,799,142566,267970.0,Sarusuberi: Miss Hokusai,2015,Animation,Animation,3.509434,53,4800,"A daughter is constantly overshadowed by her famous father, but she is determined to make her own mark in the world.",https://image.tmdb.org/t/p/w342/21botnUdVFVeg2nb8j5SHfupWD9.jpg,90.0,2.0964,6.677
369610,1248,117529,135397.0,Jurassic World,2015,Action|Adventure|Drama|Sci-Fi|Thriller,Action,3.2759333,8975,7432,"Twenty-two years after the events of Jurassic Park, Isla Nublar now features a fully functioning dinosaur theme park, Jurassic World, as originally envisioned by John Hammond.",https://image.tmdb.org/t/p/w342/rhr4y79GpxQF9IsfJItRXVaoGs4.jpg,124.0,21.4318,6.703
3698118,1013,160185,297721.0,Gangnam Blues,2015,Action|Crime|Thriller,Action,3.2,10,7520,"Jong-dae and Yong-ki make a living by picking up paper and empty bottles. Both then join different gangster clan and becomes involved in a struggle of political interests over development in Gangnam, Seoul.",https://image.tmdb.org/t/p/w342/zw2VQCy2Cb8wrsgCFSO7ylnhh5J.jpg,135.0,3.2785,6.351
3698558,729,148388,334028.0,Some Kind Of Hate,2015,Horror,Horror,2.3157895,19,4199,"When troubled teen Lincoln is subjected to severe bullying, he accidentally conjures the vengeful ghost of Moira Karp. Once a teenage girl pushed to suicide, Moira is now an unstoppable force on a mission of gruesome retribution. But when she goes too far, Lincoln must prevent her from spiraling out of control.",https://image.tmdb.org/t/p/w342/61dDiDbYgs3dXRVomk976Lf5G7Z.jpg,82.0,1.2587,4.703
3700392,993,180129,365045.0,Heidi,2015,Comedy,Comedy,3.5238094,42,4758,"Heidi, is an eight-year-old Swiss orphan who is given by her aunt to her mountain-dwelling grandfather. She is then stolen back by her aunt from her grandfather to live in the wealthy Sesemann household in Frankfurt, Germany as a companion to Klara, a sheltered, disabled girl in a wheelchair. Heidi is unhappy but makes the best of the situation, always longing for her grandfather.",https://image.tmdb.org/t/p/w342/ue6L0x3C9V4c5kIiWnEIOPwtGhw.jpg,111.0,8.1391,7.254
3700456,2245,145022,339669.0,Blinky Bill the Movie,2015,Animation,Animation,2.5,11,7353,"Blinky Bill is a little koala with a big imagination. An adventurer at heart, he dreams of leaving the little town of Green Patch and following in his missing father’s footsteps. When Blinky discovers a mysterious marker that hints at his Dad’s whereabouts, he embarks on a journey that takes him beyond the boundary of Green Patch and into the wild and dangerous Outback.",https://image.tmdb.org/t/p/w342/uVxiQLQKHSJSRvqcnsFHzVjHjvw.jpg,93.0,1.7367,5.446
3700804,1145,159427,339148.0,Already Tomorrow in Hong Kong,2015,Comedy|Romance,Comedy,3.41,50,8008,"Ruby, a Chinese American toy designer from LA, visits Hong Kong for the first time on business. Finding herself stranded, she meets Josh, an American expat who shows her the city.",https://image.tmdb.org/t/p/w342/t29XqPXlN5LBtzBoRo2pDsljrou.jpg,79.0,1.1736,6.023
3704050,1115,154915,302528.0,Remember,2015,Drama|Thriller,Drama,3.6842105,209,5982,"With the aid of a fellow Auschwitz survivor and a hand-written letter, an elderly man with dementia goes in search of the person responsible for the death of his family.",https://image.tmdb.org/t/p/w342/x496Ip0weJYfsEX23eNyzG4MjXV.jpg,94.0,1.9624,7.351
3705412,868,141718,323373.0,Deathgasm,2015,Comedy|Horror,Comedy,3.1991525,236,5529,Two teenage boys unwittingly summon an ancient evil entity known as The Blind One by delving into black magic while trying to escape their mundane lives.,https://image.tmdb.org/t/p/w342/e4dF2KRSZ0l7PaZg3XvSsCMAeNZ.jpg,86.0,2.3996,6.241
3707106,863,143239,314385.0,By the Sea,2015,Drama|Romance,Drama,2.6648352,91,4049,"Set in France during the mid-1970s, Vanessa, a former dancer, and her husband Roland, an American writer, travel the country together. They seem to be growing apart, but when they linger in one quiet, seaside town they begin to draw close to some of its more vibrant inhabitants, such as a local bar/café-keeper and a hotel owner.",https://image.tmdb.org/t/p/w342/oEyeG4UyAQvYIJiFpUV57Q3PTDp.jpg,122.0,3.3889,5.515
3715320,1705,139415,282984.0,Irrational Man,2015,Crime|Drama,Crime,3.340232,604,12619,"On a small town college campus, a philosophy professor in existential crisis gives his life new purpose when he enters into a relationship with his student.",https://image.tmdb.org/t/p/w342/ipAqhEWRzEuD6aXlAWIvEEF1KUe.jpg,95.0,3.1656,6.52
3717016,1804,136686,309924.0,After the Ball,2015,Comedy,Comedy,3.4285715,35,8944,"After the Ball, a retail fairy tale set in the world of fashion. Kate's dream is to design for couturier houses. Although she is a bright new talent, Kate can't get a job. No one trusts the daughter of Lee Kassell, a retail guru who markets clothes ""inspired"" by the very designers Kate wants to work for. Who wants a spy among the sequins and stilettos? Reluctantly, Kate joins the family business where she must navigate around her duplicitous stepmother and two wicked stepsisters. But with the help of a prince of a guy in the shoe department her godmother's vintage clothes and a shocking switch of identities, Kate exposes the evil trio, saves her father's company -- and proves that everyone can wear a fabulous dress.",https://image.tmdb.org/t/p/w342/wY4xxrH2Ue7FKifqMSFw9TYZDca.jpg,101.0,1.9039,6.323
3719896,1815,151927,334531.0,My All American,2015,Drama,Drama,3.5,40,9473,"Freddie Steinmark, an underdog on the gridiron, faces the toughest challenge of his life after leading his team to a championship season.",https://image.tmdb.org/t/p/w342/yFVCCtA5f07vyc9IYscmSJpvoPB.jpg,118.0,1.4527,7.026
3722070,1456,141924,328589.0,The Lady in the Van,2015,Drama,Drama,3.3031497,254,9311,"The true story of the relationship between Alan Bennett and the singular Miss Shepherd, a woman of uncertain origins who ‘temporarily’ parked her van in Bennett’s London driveway and proceeded to live there for 15 years.",https://image.tmdb.org/t/p/w342/sqz4CGInI1bysFH674HYWtQSmYn.jpg,104.0,3.0782,6.404
3727202,1024,159484,398289.0,Life on the Line,2016,Action,Action,2.925926,27,5211,"As a huge electrical storm sweeps towards Texas, lineman Beau Ginner is haunted by memories of his brother's death by lightning years earlier. Since that tragic day, he has raised his niece Bailey and risen to foreman of a lineman team. However, there is friction when Bailey's on-off boyfriend Duncan joins the crew, while another new recruit is hiding PTSD symptoms. Beau and his team are soon putting their lives at risk in a race to replace miles of power cables to keep the electrical grid running before the deadly lightning storm strikes. Based on a true story; this film is a tribute to the heroes who risk it all to keep us safe.",https://image.tmdb.org/t/p/w342/uGGJJxcS1UA5hvZvQW0fOnn46tZ.jpg,97.0,3.6347,5.752
3727690,668,212128,273238.0,Zero Tolerance,2015,Action|Crime|Thriller,Action,3.0,3,4162,"Johnny and Peter, former paramilitary operatives, search Bangkok - leaving carnage in their wake - to find the men who killed Johnny's daughter, Angel.",https://image.tmdb.org/t/p/w342/bjXxFoQ36m6E5zSWzY6pB09qejh.jpg,89.0,2.3016,4.662
3727824,1011,136638,309063.0,The Ouija Experiment 2: Theatre of Death,2015,Horror,Horror,1.8333334,6,6364,"A fun filled weekend turns deadly when a group of unsuspecting theatre goers are trapped inside, after a ravenous spirit is resurrected and released from a Ouija board. They must confront their most terrifying fears and destroy the spirit before it finds and kills them first.",https://image.tmdb.org/t/p/w342/o3VMaDXxXc8VwvvX82sd418HCcx.jpg,85.0,1.0219,4.7
3730510,1491,166844,342169.0,Puerto Ricans in Paris,2015,Comedy,Comedy,2.0833333,6,8878,"NYPD detectives Luis and Eddie visit Paris to help gorgeous French designer Colette catch the black market thief who's ripped off her new handbag design. While Luis' girlfriend Vanessa and Eddie's wife Gloria remain in New York, the hopelessly unhip odd couple stumble through a glamorous high-fashion world brimming with charming cafes, wild nightclubs and corporate treachery.",https://image.tmdb.org/t/p/w342/mKAYhj9H5hkhZgeCkeTQ3QD2Iwi.jpg,82.0,1.1987,5.7
3733778,771,142604,290637.0,Pay the Ghost,2015,Horror|Thriller,Horror,2.7675438,114,4425,"One year after his young son disappeared during a Halloween carnival, Mike Cole is haunted by eerie images and terrifying messages he can’t explain. Together with his estranged wife, he will stop at nothing to unravel the mystery and find their son—and, in doing so, he unearths a legend that refuses to remain buried in the past.",https://image.tmdb.org/t/p/w342/iHG1QcxaRCiFIdSK1HZA6zOEFsl.jpg,94.0,3.6155,5.382
3735246,1310,149606,362045.0,Bajirao Mastani,2015,Romance|War,Romance,3.597826,92,8750,"Peshwa Bajirao married to Kashibai, falls in love with Mastani, a warrior princess in distress. They struggle to make their love triumph amid opposition from his conservative family.",https://image.tmdb.org/t/p/w342/eXKHjELZAbF7cVd9fzYMhvSsXDI.jpg,158.0,1.9263,7.241
3735554,1072,144758,305044.0,Freetown,2015,Action|Drama|Thriller,Action,2.7857144,7,6904,A group of native Liberian missionaries make a desperate cross-country trip through their war torn country to save one of their own.,https://image.tmdb.org/t/p/w342/3taXQzp71zB0ojIPGVcJ2OA1cab.jpg,113.0,1.6411,5.059
3740778,819,143531,314388.0,Mountains May Depart,2015,Drama,Drama,3.324074,54,4209,"The life of Tao, and those close to her, is explored in three different time periods: 1999, 2014, and 2025.",https://image.tmdb.org/t/p/w342/zMg4uP2Ev8lIZr1kOvHrPOM8teA.jpg,127.0,1.5541,6.941
3742284,1139,132358,330431.0,N.H 10,2015,Crime|Drama|Mystery,Crime,3.4705882,51,5157,"Meera and Arjun are professionals living in Gurgaon. On their way to a luxurious desert holiday they stop on a Highway dhaba for dinner, where they witness a young girl being picked up by a bunch of hoodlums. Arjun chooses to step in, unmindful of the danger ahead.",https://image.tmdb.org/t/p/w342/1PPUgbQE9UVrgPyMif8urLSIKWb.jpg,115.0,0.9876,6.918
3742378,1734,136204,310569.0,The Second Mother,2015,Drama,Drama,3.9205608,214,9024,"After leaving her daughter Jessica in a small town in Pernambuco to be raised by relatives, Val spends the next 13 years working as a nanny to Fabinho in São Paulo. She has financial stability but has to live with the guilt of having not raised Jessica herself. As Fabinho’s university entrance exams approach, Jessica reappears in her life and seems to want to give her mother a second chance. However, Jessica has not been raised to be a servant and her very existence will turn Val’s routine on its head. With precision and humour, the subtle and powerful forces that keep rigid class structures in place and how the youth may just be the ones to shake it all up.",https://image.tmdb.org/t/p/w342/u1tDQun2iJAzersd94S8P47WEOL.jpg,112.0,2.4178,8.013
3746298,702,136916,332177.0,Vendetta,2015,Action,Action,2.2666667,15,3790,"A hard-nosed detective deliberately commits a crime to get thrown in prison, allowing him the chance to seek vengeance on a criminal serving a life sentence for brutally murdering his wife.",https://image.tmdb.org/t/p/w342/7hfZbdtuxmbDbXZocYOVQNmUeXy.jpg,90.0,2.5957,5.322
3756788,1743,140106,315846.0,Our Little Sister,2015,Comedy,Comedy,3.8055556,180,9365,"After the death of their estranged father, 3 adult sisters invite their teenaged half-sister to live with them.",https://image.tmdb.org/t/p/w342/x9A0AtEg5EEYbDGfP8NqH3C9w8M.jpg,127.0,3.7516,7.563
3763866,1343,156553,351065.0,Zoom,2015,Animation|Comedy|Drama,Animation,3.0555556,27,6686,"A multi-dimensional interface between a comic book artist, a novelist, and a film director. Each lives in a separate reality but authors a story about one of the others.",https://image.tmdb.org/t/p/w342/gbyJSsrJyIOyr9o12B5A2Zsix4T.jpg,93.0,1.0592,5.854
3766394,1631,155392,320588.0,"Hello, My Name Is Doris",2016,Drama,Drama,3.328767,219,9757,A self-help seminar inspires a sixty-something woman to romantically pursue her younger co-worker.,https://image.tmdb.org/t/p/w342/tV7MKM6xFGzO3zhYTC7rDmx5B4Y.jpg,95.0,2.3925,6.35
3767372,1488,133389,332835.0,Piku,2015,Comedy|Drama,Comedy,3.5547445,137,11842,A taxi driver is caught between a dysfunctional relationship between a woman and her father as he drives them to Kolkata.,https://image.tmdb.org/t/p/w342/yo7EZWiLpLGhqs3YnlDGDBPjfTb.jpg,123.0,1.1522,7.154
3774466,1497,143257,330112.0,Ashby,2015,Comedy|Drama,Comedy,3.4929578,142,8453,"When new kid in town Ed Wallis is given an assignment to interview an older person, he turns to his mysterious neighbor, Ashby Holt for help.  That new connection leads to unexpected journeys for both of them, as Ashby – who turns out to be a retired CIA assassin – deals with a terminal prognosis, and Ed deals with adjusting to life with his newly single mom and developing relationship with a brainy classmate, Eloise.",https://image.tmdb.org/t/p/w342/hQDEvfqoYD33JnMWKccVDeWOkVG.jpg,102.0,2.2347,6.208
3774694,1235,140162,292431.0,Love,2015,Drama|Romance,Drama,3.3516128,465,6357,"Murphy is an American living in Paris who enters a highly sexually and emotionally charged relationship with the unstable Electra. Unaware of the seismic effect it will have on their relationship, they invite their pretty neighbor into their bed.",https://image.tmdb.org/t/p/w342/yz6lmOmsmYuj6AOLG4LIwK5eJZF.jpg,134.0,8.0826,6.455
3774790,974,146926,332502.0,400 Days,2015,Mystery|Sci-Fi|Thriller,Mystery,2.3263159,95,5242,"4 would be astronauts spend 400 days in a land locked space simulator to test the psychological effects of deep space travel but, when something goes terribly wrong and they are forced to leave the simulation, they discover that everything on earth has changed. Is this real or is the simulation on a higher level than they could have ever imagined?",https://image.tmdb.org/t/p/w342/uJtZCACfHUttXf1A0jpYj6uIpgY.jpg,91.0,1.4494,4.38
3775202,972,164395,276624.0,I Am a Hero,2016,Action|Fantasy|Horror|Sci-Fi,Action,3.209091,55,3434,"A man witnesses a fatal traffic accident on his way home from work, and the victim is clearly killed on impact. A moment later, when the corpse stands up and walks away, it could be a hallucination or something far more extraordinary.",https://image.tmdb.org/t/p/w342/4RnmHtCLtbBHD9jagVlcSzJTWX6.jpg,126.0,3.6071,7.4
3779028,2120,159719,293413.0,Inside Men,2015,Crime|Drama,Crime,3.6612904,31,13379,A disgruntled henchman teams up with an ambitious prosecutor to bring down a leading presidential candidate and the news editor behind him who is truly pulling the strings.,https://image.tmdb.org/t/p/w342/7brLGeVVlGjsv7HZ0GdSElne0Ts.jpg,181.0,1.8421,6.976
3779300,804,139715,348811.0,War Pigs,2015,Action|War,Action,2.4814816,27,5263,A rag tag unit of misfits known as the War Pigs must go behind enemy lines to exterminate Nazis by any means necessary.,https://image.tmdb.org/t/p/w342/yKTFCdZjocd4kFwVkhBoKFokWzY.jpg,92.0,1.3942,4.766
3781476,1243,142482,334298.0,Monster Hunt,2015,Action|Comedy|Fantasy,Action,2.95,30,5961,Young monster kids try to make peace between the world of humans and the world of the monsters.,https://image.tmdb.org/t/p/w342/csMASFudtPSyVEFl4qq2Sm5lflM.jpg,118.0,2.2086,6.482
3787590,1077,141648,301351.0,We Are Your Friends,2015,Drama|Romance,Drama,3.258454,207,7216,"Young Cole Carter dreams of hitting the big time as a Hollywood disc jockey, spending his days and nights hanging with buddies and working on the one track that will set the world on fire. Opportunity comes knocking when he meets James Reed, a charismatic DJ who takes the 23-year-old under his wing. Soon, his seemingly clear path to success gets complicated when he starts falling for his mentor's girlfriend, jeopardizing his new friendship and the future he seems destined to fulfill.",https://image.tmdb.org/t/p/w342/7RzpN4aLjM5FUc7Q3WsvNn2MuaR.jpg,96.0,4.6538,6.804
3797004,1144,150393,321191.0,Chronicle of a Blood Merchant,2015,Drama|Romance,Drama,3.5,3,7929,"Set in a village right after the Korean War, poor but good-hearted Heo Sam-gwan sets out to win the most beautiful girl in the village, Heo Ok-ran, by selling his blood to earn money. Years later, the two are happily married with three children, but their family undergoes a crisis when Sam-gwan's eldest son doesn't resemble him and rumors spread about the boy's paternity.",https://image.tmdb.org/t/p/w342/zwNXAq1YgbzYt8JJAhMVPWPEh1y.jpg,124.0,1.1763,7.1
3800796,679,145915,353345.0,The Exorcism of Molly Hartley,2015,Horror,Horror,1.8684211,38,4393,"Accused of murder and confined to a mental institution, Molly Hartley falls under the possession of a powerful demonic force. As she undergoes a monstrous transformation, a defrocked priest is her only hope of salvation.",https://image.tmdb.org/t/p/w342/5dtUJLQv5h3otMcstpeEUu394Ao.jpg,96.0,1.0987,5.029
3801934,1073,142484,338421.0,Wild City,2015,Action|Crime|Thriller,Action,3.5,2,4409,"Former cop-turned-bar owner Kwok and his underachieving half-brother befriends a drunken woman, they soon find themselves targeted by both her former lover, a high-powered attorney, and the gangster he employs. A suitcase full of tainted cash enters the picture as Kwok finds himself torn between the gangsters and his former colleagues.",https://image.tmdb.org/t/p/w342/rs8h5dcUfDWtz7QyeJraV6dDp4b.jpg,102.0,1.3755,5.736
3802576,1327,141120,330037.0,Brothers,2015,Action|Children|Drama,Action,2.6875,16,8399,"David and Monty, estranged half-brothers, train in mixed martial arts to earn a livelihood. However, things change when the two are forced to compete against each other in the final tournament.",https://image.tmdb.org/t/p/w342/kjZv4IbGdn84Bxqt3aBB6zlWZPK.jpg,155.0,1.1807,6.379
3808342,549,142492,336050.0,Son of Saul,2015,Drama,Drama,3.7068584,452,2416,"In the horror of 1944 Auschwitz, a prisoner forced to burn the corpses of his own people finds moral survival trying to save from the flames the body of a boy he takes for his son, seeking to give him a proper Jewish burial.",https://image.tmdb.org/t/p/w342/9ZcX6NjCJam5uwkooXffhHI29Lj.jpg,107.0,2.2153,7.124
3813310,727,140725,310133.0,Cop Car,2015,Crime|Thriller,Crime,3.2229965,287,3914,Two kids find themselves in the centre of a deadly game of cat and mouse after taking a sheriff's cruiser for a joy ride.,https://image.tmdb.org/t/p/w342/6MCvmPcMdbmdsIeRNQhKzLcZorP.jpg,88.0,2.1444,5.981
3816458,1205,131180,293771.0,Dead Rising: Watchtower,2015,Action|Horror|Thriller,Action,2.5666666,45,6525,A group of people fight to survive in a zombie infested town.,https://image.tmdb.org/t/p/w342/95gMn5GwR6rPHmmHfDyEs0pO2U7.jpg,118.0,2.4776,5.2
3819668,1060,137863,303857.0,Dragon Ball Z: Resurrection of F,2015,Action|Adventure|Animation|Fantasy,Action,3.2023122,173,5359,"One peaceful day on Earth, two remnants of Frieza's army named Sorbet and Tagoma arrive searching for the Dragon Balls with the aim of reviving Frieza. They succeed, and Frieza subsequently seeks revenge on the Saiyans.",https://image.tmdb.org/t/p/w342/soq3AxjALdBfdPAm8H7yuMmNL5Y.jpg,93.0,5.9424,6.892
3824412,1435,127208,294132.0,Results,2015,Comedy|Romance,Comedy,2.8272727,110,11154,"Two mismatched personal trainers' lives are upended by the actions of a new, wealthy client.",https://image.tmdb.org/t/p/w342/9mQafhsspuLrlr5RUAKVMZdcZsF.jpg,105.0,1.293,5.049
3826866,1152,156547,354220.0,The Girl in the Photographs,2015,Crime|Horror|Thriller,Crime,2.6911764,34,6405,Small-town store clerk Colleen is eager to escape her tedious existence and annoying boyfriend. Then gruesome photos of murdered women start appearing.,https://image.tmdb.org/t/p/w342/tHq78AyplquMh5fogT0QGGYhzUF.jpg,98.0,1.3601,4.881
3829170,803,128842,300803.0,Dragonheart 3: The Sorcerer's Curse,2015,Action|Adventure|Fantasy,Action,2.2045455,44,4601,"When aspiring knight Gareth goes in search of a fallen comet rumored to contain gold, he is shocked to instead find the dragon Drago. After Drago saves Gareth's life the two become intricately bonded, and must work together to defeat an evil sorcerer and stop his reign of terror. Along the way, Gareth learns the true meaning of being a knight in this fantasy action-adventure for the ages.",https://image.tmdb.org/t/p/w342/qPiyMWZHlRGgQ54roaraS3iJR12.jpg,97.0,2.7665,5.387
3830162,1262,152163,348674.0,A War,2015,Drama|War,Drama,3.3716216,74,8342,"Company commander Claus Michael Pedersen and his men are stationed in Helmand, Afghanistan. Meanwhile back in Denmark, with a husband at war and three children missing their father, everyday life is a struggle for Claus' wife Maria. During a routine mission, the soldiers are caught in heavy Taliban crossfire. In order to save his men, Claus makes a decision that ultimately sees him return to Denmark accused of a war crime.",https://image.tmdb.org/t/p/w342/iBiGQf5qz6HSKKk10aejFGLMclj.jpg,115.0,2.4181,6.577
3832160,1472,201042,336683.0,A Date with Miss Fortune,2015,Comedy|Romance,Comedy,3.0833333,6,8496,"When a struggling writer meets a superstitious Portuguese beauty, he has no idea that his life and luck are both about to change. A romantic comedy about cross-cultural relationships.",https://image.tmdb.org/t/p/w342/yUYYB8fNgJkXt0aWbTdfTtdCGzP.jpg,97.0,0.6921,5.4
3832914,1584,141668,323272.0,War Room,2015,Drama,Drama,3.6388888,108,11589,"The family-friendly movie explores the transformational role prayer plays in the lives of the Jordan family. Tony and Elizabeth Jordan, a middle-class couple who seemingly have it all – great jobs, a beautiful daughter, their dream home. But appearances can be deceiving. In reality, the Jordan’s marriage has become a war zone and their daughter is collateral damage. With the help of Miss Clara, an older, wiser woman, Elizabeth discovers she can start fighting for her family instead of against them. Through a newly energized faith, Elizabeth and Tony’s real enemy doesn’t have a prayer.",https://image.tmdb.org/t/p/w342/unxQeVUi5DH01r7ZNvAHwpvX7UK.jpg,120.0,4.7748,7.849
3836512,730,155561,320048.0,Ratter,2015,Drama|Horror|Thriller,Drama,2.7258065,31,5873,"Emma is a young and beautiful graduate student just starting a new life in New York City. Like most people her age, she is always connected - her phone and laptop are constant companions, documenting her most intimate moments. What she doesn't realize is that she's sharing her life with an uninvited and dangerous guest. A hacker is following Emma’s every move. When the voyeuristic thrill of watching her digitally isn't enough, the situation escalates to a dangerous and terrifying level.",https://image.tmdb.org/t/p/w342/vSwYyxa12OqcrVnW6qPGqIBFyh2.jpg,80.0,1.3552,5.189
3836958,1688,160460,323426.0,Shamitabh,2015,Comedy|Drama|Thriller,Comedy,3.0833333,12,9035,"A mute, aspiring actor joins forces with a man who has a powerful voice. Together they take the film industry by storm, but will their egos get in the way?",https://image.tmdb.org/t/p/w342/3D5FG0oceTEpgLrz1v8aFWja3wn.jpg,135.0,0.7375,6.008
3841424,810,156944,335578.0,Land of Mine,2015,War,War,3.7508361,299,4219,"In the days following the surrender of Germany in May 1945, a group of young German prisoners of war is handed over to the Danish authorities and subsequently sent to the West Coast, where they are ordered to remove the more than two million mines that the Germans had placed in the sand along the coast. With their bare hands, crawling around in the sand, the boys are forced to perform the dangerous work under the leadership of a Danish sergeant.",https://image.tmdb.org/t/p/w342/7TOYH2VDnYbXpBKlrkdQZUSC3Du.jpg,100.0,3.2122,7.797
3848892,479,130618,314389.0,Baby,2015,Action|Crime|Mystery|Thriller,Action,3.5585105,94,2772,A nascent elite team of the Indian intelligence system perpetually strives to detect and eliminate terrorists and their plots. Officer Ajay leads his team to destroy one such potentially lethal ploy in their biggest operation yet.,https://image.tmdb.org/t/p/w342/5yezGgo37qmd6kDknZKFzbhT19b.jpg,160.0,1.8162,6.828
3850214,1610,127198,308639.0,Dope,2015,Comedy|Drama,Comedy,3.6324162,1163,9595,"Malcolm is carefully surviving life in a tough neighborhood in Los Angeles while juggling college applications, academic interviews, and the SAT. A chance invitation to an underground party leads him into an adventure that could allow him to go from being a geek, to being dope, to ultimately being himself.",https://image.tmdb.org/t/p/w342/n6u00imN7AX2NiyWUc5kTgHXmEf.jpg,103.0,2.4759,7.048
